CODIGO_REGIONAL,NOMBRE_REGIONAL,CODIGO_CENTRO,NOMBRE_CENTRO,IDENTIFICADOR_UNICO_FICHA,FECHA_INICIO_FICHA,FECHA_TERMINACION_FICHA,CODIGO_PROGRAMA,VERSION_PROGRAMA,NOMBRE_PROGRAMA_FORMACION,NIVEL_FORMACION,MODALIDAD_FORMACION,TOTAL_APRENDICES_MATRICULADOS,DESERTORES_AÑO_ACTUAL,PERIODO
76,"""REGIONAL VALLE""",9543,"""CENTRO DE TECNOLOGIAS AGROINDUSTRIALES""",12695934,"""28/02/2023""","""30/11/2024""","""633100""",1,"""OPERACION TURISTICA LOCAL""","""TECNICO""","""PRESENCIAL""",23,0,202402
5,"""REGIONAL ANTIOQUIA""",9301,"""CENTRO DE COMERCIO""",12788921,"""17/07/2023""","""16/07/2024""","""632116""",1,"""OPERACIONES COMERCIALES""","""TECNICO""","""PRESENCIAL""",18,0,202402
41,"""REGIONAL HUILA""",9526,"""CENTRO DE DESARROLLO AGROEMPRESARIAL Y TURISTICO DEL HUILA""",12918208,"""23/02/2024""","""06/12/2024""","""52441850""",5,"""EMPRENDEDOR EN ELABORACION DE PRODUCTOS ARTESANALES EN MATERIAL RECICLABLE Y BIODEGRADABLE""","""CURSO ESPECIAL""","""PRESENCIAL""",29,0,202402
68,"""REGIONAL SANTANDER""",9309,"""CENTRO DE SERVICIOS EMPRESARIALES Y TURISTICOS""",12513163,"""18/04/2022""","""17/07/2024""","""123101""",1,"""GESTION CONTABLE Y DE INFORMACION FINANCIERA""","""TECNOLOGO""","""PRESENCIAL""",26,0,202402
88,"""REGIONAL SAN ANDRES""",9539,"""CENTRO DE FORMACION TURISTICA GENTE DE MAR Y DE SERVICIOS""",12914583,"""19/02/2024""","""28/02/2024""","""41311339""",1,"""IMPLEMENTACION DE LA RESPONSABILIDAD AMBIENTAL COMO UN MODELO DE VIDA""","""CURSO ESPECIAL""","""PRESENCIAL""",19,0,202402
20,"""REGIONAL CESAR""",9114,"""CENTRO BIOTECNOLOGICO DEL CARIBE""",12877115,"""22/01/2024""","""21/07/2024""","""761321""",1,"""PRODUCCION DE CAFE""","""AUXILIAR""","""PRESENCIAL""",15,0,202402
8,"""REGIONAL ATLANTICO""",9302,"""CENTRO DE COMERCIO Y SERVICIOS""",12694602,"""01/02/2023""","""13/12/2024""","""134101""",2,"""ASISTENCIA ADMINISTRATIVA .""","""TECNICO""","""PRESENCIAL""",29,0,202402
68,"""REGIONAL SANTANDER""",9225,"""CENTRO INDUSTRIAL DEL DISEÑO Y LA MANUFACTURA""",12904653,"""12/02/2024""","""13/02/2024""","""22620491""",1,"""REENTRENAMIENTO EN TRABAJO EN ALTURAS PARA TRABAJADOR AUTORIZADO""","""CURSO ESPECIAL""","""PRESENCIAL""",10,2,202402
54,"""REGIONAL NORTE DE SANTANDER""",9537,"""CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS""",12917957,"""19/02/2024""","""02/03/2024""","""13420110""",1,"""FORTALECIMIENTO DE LA GESTION HUMANA PARA EL DESARROLLO DE LAS HABILIDADES BLANDAS.""","""CURSO ESPECIAL""","""PRESENCIAL""",34,0,202402
54,"""REGIONAL NORTE DE SANTANDER""",9119,"""CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO""",12915980,"""19/02/2024""","""28/06/2024""","""73340239""",3,"""PRODUCCION AGROPECUARIA ECOLOGICA PARA LA SOBERANIA ALIMENTARIA""","""CURSO ESPECIAL""","""PRESENCIAL""",26,0,202402
73,"""REGIONAL TOLIMA""",9310,"""CENTRO DE COMERCIO Y SERVICIOS""",12791393,"""26/06/2023""","""25/09/2025""","""723179""",1,"""GESTION AGROEMPRESARIAL""","""TECNOLOGO""","""VIRTUAL""",47,0,202402
52,"""REGIONAL NARIÑO""",9534,"""CENTRO SUR COLOMBIANO DE LOGISTICA INTERNACIONAL""",12926819,"""24/02/2024""","""24/05/2024""","""63520166""",1,"""PROCESOS BASICOS DE PANADERIA""","""CURSO ESPECIAL""","""PRESENCIAL""",26,0,202402
66,"""REGIONAL RISARALDA""",9121,"""CENTRO ATENCION SECTOR AGROPECUARIO""",12912825,"""19/02/2024""","""18/03/2024""","""72310253""",2,"""BASICO EN AGRICULTURA ECOLOGICA""","""CURSO ESPECIAL""","""PRESENCIAL""",20,0,202402
11,"""REGIONAL DISTRITO CAPITAL""",9303,"""CENTRO DE GESTION DE MERCADOS, LOGISTICA Y TECNOLOGIAS DE LA INFORMACION""",12906941,"""06/02/2024""","""08/03/2024""","""51240087""",1,"""ENGLISH DOES WORK - LEVEL 1""","""CURSO ESPECIAL""","""VIRTUAL""",80,5,202402
5,"""REGIONAL ANTIOQUIA""",9301,"""CENTRO DE COMERCIO""",12651194,"""17/10/2022""","""16/01/2024""","""631124""",2,"""OPERACION DE SERVICIOS EN CONTACT CENTER Y BPO""","""TECNICO""","""PRESENCIAL""",17,0,202402
13,"""REGIONAL BOLIVAR""",9105,"""CENTRO INTERNACIONAL NAUTICO, FLUVIAL Y PORTUARIO""",12774075,"""10/07/2023""","""09/10/2024""","""838100""",1,"""MANTENIMIENTO DE LOS MOTORES DIESEL""","""TECNICO""","""PRESENCIAL""",24,0,202402
25,"""REGIONAL CUNDINAMARCA""",9511,"""CENTRO DE LA TECNOLOGIA DEL DISEÑO Y LA PRODUCTIVIDAD EMPRESARIAL""",12921845,"""23/02/2024""","""28/02/2024""","""13530036""",1,"""MANEJO BASICO DE HERRAMIENTAS OFIMATICAS I""","""CURSO ESPECIAL""","""PRESENCIAL""",16,0,202402
11,"""REGIONAL DISTRITO CAPITAL""",9405,"""CENTRO DE SERVICIOS FINANCIEROS""",12770774,"""10/07/2023""","""09/10/2025""","""123101""",1,"""GESTION CONTABLE Y DE INFORMACION FINANCIERA""","""TECNOLOGO""","""PRESENCIAL""",29,0,202402
11,"""REGIONAL DISTRITO CAPITAL""",9209,"""CENTRO DE TECNOLOGIAS PARA LA CONSTRUCCION Y LA MADERA""",12774991,"""10/07/2023""","""09/10/2024""","""832202""",2,"""INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES""","""TECNICO""","""PRESENCIAL""",13,0,202402
73,"""REGIONAL TOLIMA""",9123,"""CENTRO AGROPECUARIO LA GRANJA""",2302047,"""13/02/2024""","""23/03/2024""","""1723104520""",1,"""ACERCANDONOS A LAS MATEMATICAS BASICAS""","""EVENTO""","""PRESENCIAL""",20,0,202402
44,"""REGIONAL GUAJIRA""",9524,"""CENTRO AGROEMPRESARIAL Y ACUICOLA""",12912855,"""14/02/2024""","""27/03/2024""","""96151461""",2,"""HIGIENE Y MANIPULACION DE ALIMENTOS.""","""CURSO ESPECIAL""","""PRESENCIAL""",29,0,202402
25,"""REGIONAL CUNDINAMARCA""",9511,"""CENTRO DE LA TECNOLOGIA DEL DISEÑO Y LA PRODUCTIVIDAD EMPRESARIAL""",12718183,"""06/03/2023""","""30/11/2024""","""134101""",2,"""ASISTENCIA ADMINISTRATIVA .""","""TECNICO""","""PRESENCIAL""",32,0,202402
70,"""REGIONAL SUCRE""",9542,"""CENTRO DE LA INNOVACION, LA TECNOLOGIA Y LOS SERVICIOS""",12921899,"""27/02/2024""","""29/03/2024""","""12210547""",1,"""BLOCKCHAIN EN CRIPTOMONEDAS.""","""CURSO ESPECIAL""","""VIRTUAL""",80,0,202402
68,"""REGIONAL SANTANDER""",9224,"""CENTRO INDUSTRIAL DE MANTENIMIENTO INTEGRAL""",12701142,"""24/02/2023""","""16/12/2024""","""233104""",2,"""PROGRAMACION DE SOFTWARE .""","""TECNICO""","""PRESENCIAL""",26,0,202402
8,"""REGIONAL ATLANTICO""",9207,"""CENTRO NACIONAL COLOMBO ALEMAN""",12700392,"""01/02/2023""","""14/12/2024""","""221109""",2,"""ANALISIS DE MUESTRAS QUIMICAS""","""TECNICO""","""PRESENCIAL""",33,1,202402
52,"""REGIONAL NARIÑO""",9534,"""CENTRO SUR COLOMBIANO DE LOGISTICA INTERNACIONAL""",12374751,"""03/08/2021""","""02/02/2024""","""822202""",1,"""GESTION LOGISTICA""","""TECNOLOGO""","""VIRTUAL""",43,0,202402
68,"""REGIONAL SANTANDER""",9541,"""CENTRO AGROTURISTICO""",12834939,"""11/09/2023""","""10/12/2025""","""228118""",1,"""ANALISIS Y DESARROLLO DE SOFTWARE.""","""TECNOLOGO""","""VIRTUAL""",46,0,202402
5,"""REGIONAL ANTIOQUIA""",9301,"""CENTRO DE COMERCIO""",12498498,"""18/04/2022""","""17/07/2024""","""123101""",1,"""GESTION CONTABLE Y DE INFORMACION FINANCIERA""","""TECNOLOGO""","""PRESENCIAL""",14,0,202402
76,"""REGIONAL VALLE""",9543,"""CENTRO DE TECNOLOGIAS AGROINDUSTRIALES""",12910538,"""15/02/2024""","""29/03/2024""","""52450471""",1,"""PATRONAJE FEMENINO DE PRENDAS DE CONTROL""","""CURSO ESPECIAL""","""PRESENCIAL""",27,0,202402
11,"""REGIONAL DISTRITO CAPITAL""",9212,"""CENTRO DE MANUFACTURA EN TEXTILES Y CUERO""",12801743,"""17/07/2023""","""16/07/2025""","""223308""",100,"""TEXTIL""","""TECNOLOGO""","""PRESENCIAL""",26,0,202402
88,"""REGIONAL SAN ANDRES""",9539,"""CENTRO DE FORMACION TURISTICA GENTE DE MAR Y DE SERVICIOS""",12928055,"""27/02/2024""","""29/03/2024""","""51240087""",1,"""ENGLISH DOES WORK - LEVEL 1""","""CURSO ESPECIAL""","""VIRTUAL""",80,0,202402
85,"""REGIONAL CASANARE""",9519,"""CENTRO AGROINDUSTRIAL Y FORTALECIMIENTO EMPRESARIAL DE CASANARE""",12912776,"""21/02/2024""","""28/02/2024""","""96151529""",2,"""HIGIENE Y MANIPULACION DE ALIMENTOS.""","""CURSO ESPECIAL""","""PRESENCIAL""",30,0,202402
8,"""REGIONAL ATLANTICO""",9103,"""CENTRO PARA EL DESARROLLO AGROECOLOGICO Y AGROINDUSTRIAL""",12907406,"""06/02/2024""","""04/03/2024""","""12110000""",1,"""CONTEXTUALIZACION DE LA PROVISION DE EMPLEOS DE CARRERA ADMINISTRATIVA""","""CURSO ESPECIAL""","""VIRTUAL""",80,4,202402
85,"""REGIONAL CASANARE""",9519,"""CENTRO AGROINDUSTRIAL Y FORTALECIMIENTO EMPRESARIAL DE CASANARE""",12617294,"""06/10/2022""","""31/01/2024""","""222301""",1,"""MONITOREO AMBIENTAL""","""TECNICO""","""PRESENCIAL""",22,0,202402
76,"""REGIONAL VALLE""",9543,"""CENTRO DE TECNOLOGIAS AGROINDUSTRIALES""",12911089,"""17/02/2024""","""26/03/2024""","""52210014""",1,"""FOTOGRAFIA BASICA DE PRODUCTOS PARA REDES SOCIALES""","""CURSO ESPECIAL""","""PRESENCIAL""",16,0,202402
50,"""REGIONAL META""",9532,"""CENTRO DE INDUSTRIA Y SERVICIOS DEL META""",12774941,"""10/07/2023""","""09/10/2025""","""122901""",1,"""GESTION DOCUMENTAL .""","""TECNOLOGO""","""PRESENCIAL""",28,0,202402
68,"""REGIONAL SANTANDER""",9546,"""CENTRO DE GESTION AGROEMPRESARIAL DEL ORIENTE""",12721767,"""27/03/2023""","""26/06/2024""","""228123""",1,"""PROGRAMACION DE APLICACIONES PARA DISPOSITIVOS MOVILES""","""TECNICO""","""VIRTUAL""",24,0,202402
20,"""REGIONAL CESAR""",9114,"""CENTRO BIOTECNOLOGICO DEL CARIBE""",12521967,"""04/04/2022""","""30/09/2024""","""228118""",1,"""ANALISIS Y DESARROLLO DE SOFTWARE.""","""TECNOLOGO""","""VIRTUAL""",36,0,202402
25,"""REGIONAL CUNDINAMARCA""",9512,"""CENTRO DE BIOTECNOLOGIA AGROPECUARIA""",12763717,"""06/05/2023""","""13/12/2024""","""634201""",1,"""RECREACION.""","""TECNICO""","""PRESENCIAL""",1,0,202402
25,"""REGIONAL CUNDINAMARCA""",9513,"""CENTRO DE DESARROLLO AGROEMPRESARIAL""",12929268,"""27/02/2024""","""07/03/2024""","""41311435""",1,"""TECNICAS DE PREPARACION DE BEBIDAS A BASE DE CAFE""","""CURSO ESPECIAL""","""PRESENCIAL""",22,0,202402
73,"""REGIONAL TOLIMA""",9226,"""CENTRO DE INDUSTRIA Y CONSTRUCCION""",12930609,"""28/02/2024""","""27/03/2024""","""11220133""",2,"""AUDITORIA INTERNA DE CALIDAD - NTC ISO 9001""","""CURSO ESPECIAL""","""VIRTUAL""",80,0,202402
52,"""REGIONAL NARIÑO""",9536,"""CENTRO INTERNACIONAL DE PRODUCCION LIMPIA - LOPE""",12923513,"""26/02/2024""","""05/06/2024""","""73340239""",3,"""PRODUCCION AGROPECUARIA ECOLOGICA PARA LA SOBERANIA ALIMENTARIA""","""CURSO ESPECIAL""","""PRESENCIAL""",27,0,202402
11,"""REGIONAL DISTRITO CAPITAL""",9303,"""CENTRO DE GESTION DE MERCADOS, LOGISTICA Y TECNOLOGIAS DE LA INFORMACION""",12907534,"""06/02/2024""","""11/03/2024""","""33130161""",1,"""SISTEMA DE GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO SG-SST""","""CURSO ESPECIAL""","""VIRTUAL""",80,2,202402
17,"""REGIONAL CALDAS""",9219,"""CENTRO DE AUTOMATIZACION INDUSTRIAL""",12697731,"""08/02/2023""","""07/05/2024""","""223318""",1,"""PROCESOS DE MANUFACTURA.""","""TECNICO""","""PRESENCIAL""",27,0,202402
25,"""REGIONAL CUNDINAMARCA""",9513,"""CENTRO DE DESARROLLO AGROEMPRESARIAL""",12734524,"""21/03/2023""","""30/11/2024""","""133100""",2,"""CONTABILIZACION DE OPERACIONES COMERCIALES Y FINANCIERAS.""","""TECNICO""","""PRESENCIAL""",26,0,202402
8,"""REGIONAL ATLANTICO""",9302,"""CENTRO DE COMERCIO Y SERVICIOS""",12773771,"""10/07/2023""","""09/01/2025""","""322201""",101,"""SALUD ORAL""","""TECNICO""","""PRESENCIAL""",30,2,202402
11,"""REGIONAL DISTRITO CAPITAL""",9406,"""CENTRO NACIONAL DE HOTELERIA, TURISMO Y ALIMENTOS""",12909659,"""08/02/2024""","""06/03/2024""","""63520028""",1,"""PASTELERIA.""","""CURSO ESPECIAL""","""VIRTUAL""",80,4,202402
68,"""REGIONAL SANTANDER""",9309,"""CENTRO DE SERVICIOS EMPRESARIALES Y TURISTICOS""",12619723,"""06/10/2022""","""05/02/2024""","""134400""",2,"""ASISTENCIA EN ORGANIZACION DE ARCHIVOS .""","""TECNICO""","""PRESENCIAL""",21,0,202402
19,"""REGIONAL CAUCA""",9113,"""CENTRO AGROPECUARIO""",12811338,"""24/07/2023""","""25/10/2024""","""733193""",1,"""SISTEMAS AGROPECUARIOS ECOLOGICOS.""","""TECNICO""","""PRESENCIAL""",25,0,202402
54,"""REGIONAL NORTE DE SANTANDER""",9119,"""CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO""",12802788,"""31/07/2023""","""30/01/2024""","""961520""",1,"""PROCESOS DE PANADERIA""","""OPERARIO""","""PRESENCIAL""",15,0,202402
23,"""REGIONAL CORDOBA""",9523,"""CENTRO DE COMERCIO, INDUSTRIA Y TURISMO DE CORDOBA""",12670240,"""23/01/2023""","""22/04/2024""","""834258""",1,"""SOLDADURA DE PRODUCTOS METALICOS EN PLATINA""","""TECNICO""","""PRESENCIAL""",19,0,202402
15,"""REGIONAL BOYACA""",9305,"""CENTRO DE GESTION ADMINISTRATIVA Y FORTALECIMIENTO EMPRESARIAL""",12924810,"""26/02/2024""","""02/03/2024""","""52640007""",1,"""ELABORACION DE OBJETOS UTILITARIOS EN MACRAME""","""CURSO ESPECIAL""","""PRESENCIAL""",30,0,202402
20,"""REGIONAL CESAR""",9114,"""CENTRO BIOTECNOLOGICO DEL CARIBE""",12907846,"""07/02/2024""","""05/03/2024""","""92130063""",2,"""HIGIENE Y MANIPULACION DE ALIMENTOS,""","""CURSO ESPECIAL""","""VIRTUAL""",80,0,202402
76,"""REGIONAL VALLE""",9124,"""CENTRO AGROPECUARIO DE BUGA""",12834729,"""11/09/2023""","""10/12/2024""","""133302""",1,"""SERVICIOS Y OPERACIONES MICROFINANCIERAS""","""TECNICO""","""VIRTUAL""",18,0,202402
11,"""REGIONAL DISTRITO CAPITAL""",9303,"""CENTRO DE GESTION DE MERCADOS, LOGISTICA Y TECNOLOGIAS DE LA INFORMACION""",12826453,"""02/10/2023""","""31/12/2025""","""513101""",3,"""PRODUCCION DE MEDIOS AUDIOVISUALES DIGITALES""","""TECNOLOGO""","""PRESENCIAL""",29,0,202402
11,"""REGIONAL DISTRITO CAPITAL""",9405,"""CENTRO DE SERVICIOS FINANCIEROS""",12891600,"""14/12/2023""","""13/06/2025""","""621201""",102,"""GESTION EMPRESARIAL""","""TECNOLOGO""","""PRESENCIAL""",25,0,202402
15,"""REGIONAL BOYACA""",9305,"""CENTRO DE GESTION ADMINISTRATIVA Y FORTALECIMIENTO EMPRESARIAL""",12693678,"""01/03/2023""","""13/12/2024""","""122814""",1,"""OPERACION DE EVENTOS""","""TECNICO""","""PRESENCIAL""",27,0,202402
19,"""REGIONAL CAUCA""",9307,"""CENTRO DE COMERCIO Y SERVICIOS""",12918254,"""17/02/2024""","""12/04/2024""","""83930184""",1,"""APLICACION DE LA ELECTRONICA EN PROYECTOS DE CIENCIA, TECNOLOGIA E INNOVACION CON ENFOQUE RURAL""","""CURSO ESPECIAL""","""PRESENCIAL""",20,0,202402
66,"""REGIONAL RISARALDA""",9308,"""CENTRO DE COMERCIO Y SERVICIOS""",12913146,"""14/02/2024""","""03/04/2024""","""63520580""",1,"""ELABORACION DE PRODUCTOS DE REPOSTERIA.""","""CURSO ESPECIAL""","""PRESENCIAL""",30,0,202402
15,"""REGIONAL BOYACA""",9111,"""CENTRO MINERO""",12615153,"""06/10/2022""","""05/01/2025""","""221111""",4,"""QUIMICA APLICADA A LA INDUSTRIA""","""TECNOLOGO""","""PRESENCIAL""",31,0,202402
15,"""REGIONAL BOYACA""",9305,"""CENTRO DE GESTION ADMINISTRATIVA Y FORTALECIMIENTO EMPRESARIAL""",12911354,"""16/02/2024""","""29/02/2024""","""12150000""",1,"""VALORACION DE INVENTARIOS.""","""CURSO ESPECIAL""","""PRESENCIAL""",23,0,202402
25,"""REGIONAL CUNDINAMARCA""",9232,"""CENTRO INDUSTRIAL Y DE DESARROLLO EMPRESARIAL DE SOACHA""",12672355,"""23/01/2023""","""22/04/2024""","""133500""",1,"""NOMINA Y PRESTACIONES SOCIALES .""","""TECNICO""","""PRESENCIAL""",15,0,202402
68,"""REGIONAL SANTANDER""",9540,"""CENTRO INDUSTRIAL Y DEL DESARROLLO TECNOLOGICO""",12717610,"""28/03/2023""","""30/11/2024""","""222301""",1,"""MONITOREO AMBIENTAL""","""TECNICO""","""PRESENCIAL""",24,0,202402
11,"""REGIONAL DISTRITO CAPITAL""",9215,"""CENTRO DE MATERIALES Y ENSAYOS""",12903379,"""02/02/2024""","""28/02/2024""","""84240192""",2,"""FABRICACION DE JOYAS CON TECNICAS DE ARMADO""","""CURSO ESPECIAL""","""PRESENCIAL""",8,0,202402
54,"""REGIONAL NORTE DE SANTANDER""",9119,"""CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO""",12911306,"""12/02/2024""","""29/02/2024""","""96151529""",2,"""HIGIENE Y MANIPULACION DE ALIMENTOS.""","""CURSO ESPECIAL""","""PRESENCIAL""",30,0,202402
5,"""REGIONAL ANTIOQUIA""",9401,"""CENTRO DE SERVICIOS DE SALUD""",12627057,"""05/09/2022""","""04/12/2024""","""228118""",1,"""ANALISIS Y DESARROLLO DE SOFTWARE.""","""TECNOLOGO""","""VIRTUAL""",20,0,202402
5,"""REGIONAL ANTIOQUIA""",9502,"""COMPLEJO TECNOLOGICO MINERO AGROEMPRESARIAL""",12907379,"""06/02/2024""","""04/03/2024""","""51130033""",1,"""ADMINISTRACION DOCUMENTAL EN EL ENTORNO LABORAL""","""CURSO ESPECIAL""","""VIRTUAL""",80,1,202402
68,"""REGIONAL SANTANDER""",9545,"""CENTRO AGROEMPRESARIAL Y TURISTICO DE LOS ANDES""",12826742,"""02/10/2023""","""14/06/2024""","""761322""",1,"""PRODUCCION DE POLLO DE ENGORDE.""","""OPERARIO""","""PRESENCIAL""",15,1,202402
5,"""REGIONAL ANTIOQUIA""",9206,"""CENTRO TEXTIL Y DE GESTION INDUSTRIAL""",12919739,"""05/02/2024""","""11/03/2024""","""13410017""",1,"""COMPORTAMIENTO EMPRENDEDOR""","""CURSO ESPECIAL""","""PRESENCIAL""",26,0,202402
5,"""REGIONAL ANTIOQUIA""",9205,"""CENTRO TECNOLOGICO DEL MOBILIARIO""",12732189,"""21/03/2023""","""13/12/2024""","""513303""",1,"""EJECUCION MUSICAL CON INSTRUMENTOS FUNCIONALES""","""TECNICO""","""PRESENCIAL""",29,0,202402
25,"""REGIONAL CUNDINAMARCA""",9512,"""CENTRO DE BIOTECNOLOGIA AGROPECUARIA""",12903778,"""22/01/2024""","""10/02/2024""","""41311582""",1,"""CURSO INTRODUCTORIO A LA FORMACION PROFESIONAL INTEGRAL""","""CURSO ESPECIAL""","""PRESENCIAL""",26,0,202402
41,"""REGIONAL HUILA""",9526,"""CENTRO DE DESARROLLO AGROEMPRESARIAL Y TURISTICO DEL HUILA""",12913665,"""16/02/2024""","""22/03/2024""","""76130572""",2,"""MUESTREO DE SUELOS AGRICOLAS""","""CURSO ESPECIAL""","""PRESENCIAL""",15,0,202402
73,"""REGIONAL TOLIMA""",9226,"""CENTRO DE INDUSTRIA Y CONSTRUCCION""",12913047,"""21/02/2024""","""27/02/2024""","""52442170""",1,"""TINTURA ARTESANAL DE TEXTILES CON COLORANTES MANUFACTURADOS""","""CURSO ESPECIAL""","""PRESENCIAL""",32,0,202402
54,"""REGIONAL NORTE DE SANTANDER""",9119,"""CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO""",12903561,"""29/01/2024""","""29/02/2024""","""13530036""",1,"""MANEJO BASICO DE HERRAMIENTAS OFIMATICAS I""","""CURSO ESPECIAL""","""PRESENCIAL""",20,0,202402
25,"""REGIONAL CUNDINAMARCA""",9232,"""CENTRO INDUSTRIAL Y DE DESARROLLO EMPRESARIAL DE SOACHA""",12725835,"""17/03/2023""","""13/12/2024""","""233101""",1,"""SISTEMAS.""","""TECNICO""","""PRESENCIAL""",22,2,202402
54,"""REGIONAL NORTE DE SANTANDER""",9537,"""CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS""",12715167,"""21/03/2023""","""06/12/2024""","""233101""",1,"""SISTEMAS.""","""TECNICO""","""PRESENCIAL""",39,0,202402
15,"""REGIONAL BOYACA""",9514,"""CENTRO INDUSTRIAL DE MANTENIMIENTO Y MANUFACTURA""",12693523,"""06/02/2023""","""13/12/2024""","""225208""",1,"""DIBUJO ARQUITECTONICO""","""TECNICO""","""PRESENCIAL""",19,0,202402
63,"""REGIONAL QUINDIO""",9538,"""CENTRO DE COMERCIO Y TURISMO""",12911336,"""16/02/2024""","""26/04/2024""","""51240082""",1,"""INGLES PRE INTERMEDIO - NIVEL 1""","""CURSO ESPECIAL""","""PRESENCIAL""",40,0,202402
11,"""REGIONAL DISTRITO CAPITAL""",9404,"""CENTRO DE GESTION ADMINISTRATIVA""",12449030,"""24/01/2022""","""23/04/2024""","""122115""",100,"""GESTION ADMINISTRATIVA""","""TECNOLOGO""","""PRESENCIAL""",22,0,202402
73,"""REGIONAL TOLIMA""",9310,"""CENTRO DE COMERCIO Y SERVICIOS""",12910565,"""13/02/2024""","""28/02/2024""","""41311582""",1,"""CURSO INTRODUCTORIO A LA FORMACION PROFESIONAL INTEGRAL""","""CURSO ESPECIAL""","""PRESENCIAL""",30,0,202402
11,"""REGIONAL DISTRITO CAPITAL""",9303,"""CENTRO DE GESTION DE MERCADOS, LOGISTICA Y TECNOLOGIAS DE LA INFORMACION""",12906764,"""06/02/2024""","""08/03/2024""","""12230001""",1,"""HERRAMIENTAS PARA LA GESTION DEL TALENTO HUMANO""","""CURSO ESPECIAL""","""VIRTUAL""",80,4,202402
11,"""REGIONAL DISTRITO CAPITAL""",9405,"""CENTRO DE SERVICIOS FINANCIEROS""",12731708,"""24/04/2023""","""23/04/2024""","""133303""",1,"""SERVICIOS COMERCIALES Y FINANCIEROS""","""TECNICO""","""PRESENCIAL""",27,0,202402
73,"""REGIONAL TOLIMA""",9310,"""CENTRO DE COMERCIO Y SERVICIOS""",12707131,"""11/03/2023""","""30/11/2024""","""137136""",1,"""INTEGRACION DE OPERACIONES LOGISTICAS""","""TECNICO""","""PRESENCIAL""",26,0,202402
8,"""REGIONAL ATLANTICO""",9208,"""CENTRO INDUSTRIAL Y DE AVIACION""",12875991,"""22/01/2024""","""21/07/2024""","""849205""",1,"""MANEJO DE MONTACARGAS""","""OPERARIO""","""PRESENCIAL""",24,1,202402
20,"""REGIONAL CESAR""",9521,"""CENTRO DE OPERACION Y MANTENIMIENTO MINERO""",12877376,"""22/01/2024""","""21/04/2026""","""226701""",1,"""COORDINACION EN SISTEMAS INTEGRADOS DE GESTION""","""TECNOLOGO""","""PRESENCIAL""",30,1,202402
11,"""REGIONAL DISTRITO CAPITAL""",9303,"""CENTRO DE GESTION DE MERCADOS, LOGISTICA Y TECNOLOGIAS DE LA INFORMACION""",12691577,"""20/02/2023""","""14/12/2024""","""524704""",1,"""INTEGRACION DE CONTENIDOS DIGITALES.""","""TECNICO""","""PRESENCIAL""",27,0,202402
25,"""REGIONAL CUNDINAMARCA""",9509,"""CENTRO DE DESARROLLO AGROINDUSTRIAL Y EMPRESARIAL""",12737208,"""28/03/2023""","""16/12/2024""","""133100""",2,"""CONTABILIZACION DE OPERACIONES COMERCIALES Y FINANCIERAS.""","""TECNICO""","""PRESENCIAL""",32,0,202402
5,"""REGIONAL ANTIOQUIA""",9101,"""CENTRO DE LOS RECURSOS NATURALES RENOVABLES - LA SALADA""",12909325,"""12/02/2024""","""12/12/2025""","""733410""",101,"""PRODUCCION AGROPECUARIA""","""TECNICO""","""PRESENCIAL""",20,0,202402
25,"""REGIONAL CUNDINAMARCA""",9512,"""CENTRO DE BIOTECNOLOGIA AGROPECUARIA""",12909335,"""08/02/2024""","""06/03/2024""","""13410029""",2,"""ADMINISTRACION DE RECURSOS HUMANOS""","""CURSO ESPECIAL""","""VIRTUAL""",80,3,202402
23,"""REGIONAL CORDOBA""",9115,"""CENTRO AGROPECUARIO Y DE BIOTECNOLOGIA EL PORVENIR""",12730148,"""17/03/2023""","""20/11/2024""","""233104""",2,"""PROGRAMACION DE SOFTWARE .""","""TECNICO""","""PRESENCIAL""",28,0,202402
52,"""REGIONAL NARIÑO""",9534,"""CENTRO SUR COLOMBIANO DE LOGISTICA INTERNACIONAL""",12917423,"""20/02/2024""","""16/04/2024""","""63550081""",1,"""PREPARACI0N DE ALIMENTOS""","""CURSO ESPECIAL""","""PRESENCIAL""",21,0,202402
11,"""REGIONAL DISTRITO CAPITAL""",9215,"""CENTRO DE MATERIALES Y ENSAYOS""",12916487,"""16/02/2024""","""29/02/2024""","""22620484""",1,"""ACTUALIZACION DEL SISTEMA DE GESTION DE SEGURIDAD Y SALUD EN EL TRABAJO SG-SST""","""CURSO ESPECIAL""","""VIRTUAL""",80,3,202402
70,"""REGIONAL SUCRE""",9542,"""CENTRO DE LA INNOVACION, LA TECNOLOGIA Y LOS SERVICIOS""",12903710,"""05/02/2024""","""15/07/2024""","""73410014""",1,"""CULTIVO DE PECES EN ESTANQUES""","""CURSO ESPECIAL""","""PRESENCIAL""",25,0,202402
