CODIGO_REGIONAL,NOMBRE_REGIONAL,CODIGO_CENTRO,NOMBRE_CENTRO,IDENTIFICADOR_UNICO_FICHA,FECHA_INICIO_FICHA,FECHA_TERMINACION_FICHA,CODIGO_PROGRAMA,VERSION_PROGRAMA,NOMBRE_PROGRAMA_FORMACION,NIVEL_FORMACION,MODALIDAD_FORMACION,TOTAL_APRENDICES_MATRICULADOS,DESERTORES_AÑO_ACTUAL,PERIODO,tasa_desercion,duracion_dias,duracion_meses,mes_inicio,año_inicio,tiene_desercion
11,REGIONAL DISTRITO CAPITAL,9211,CENTRO DE GESTION INDUSTRIAL,12920768,2024-02-21,2024-02-22,22620478,2,TRABAJADOR ENTRANTE EN ESPACIOS CONFINADOS,CURSO ESPECIAL,PRESENCIAL,14,9,202402,0.6428571428571429,1,0,2,2024,TRUE
63,REGIONAL QUINDIO,9231,CENTRO PARA EL DESARROLLO TECNOLOGICO DE LA CONSTRUCCION Y LA INDUSTRIA,12911305,2024-02-10,2024-03-01,83680000,1,ESTUCOS TEXTURIZADOS,CURSO ESPECIAL,PRESENCIAL,25,0,202402,0,20,0.7,2,2024,FALSE
5,REGIONAL ANTIOQUIA,9401,CENTRO DE SERVICIOS DE SALUD,12292732,2021-05-03,2024-04-30,321301,1,IMAGENES DIAGNOSTICAS,TECNOLOGO,PRESENCIAL,17,0,202402,0,1093,36,5,2021,FALSE
47,REGIONAL MAGDALENA,9118,CENTRO ACUICOLA Y AGROINDUSTRIAL DE GAIRA,12729929,2023-03-14,2024-12-16,722125,102,SUPERVISION DE ACTIVIDADES BANANERAS,TECNICO,PRESENCIAL,23,0,202402,0,643,21.2,3,2023,FALSE
5,REGIONAL ANTIOQUIA,9204,CENTRO DE TECNOLOGIA DE LA MANUFACTURA AVANZADA.,12907545,2024-02-06,2024-03-08,51240087,1,ENGLISH DOES WORK - LEVEL 1,CURSO ESPECIAL,VIRTUAL,80,0,202402,0,31,1,2,2024,FALSE
25,REGIONAL CUNDINAMARCA,9510,CENTRO AGROECOLOGICO Y EMPRESARIAL,12673739,2023-01-23,2024-04-22,233101,1,SISTEMAS.,TECNICO,PRESENCIAL,23,0,202402,0,455,15,1,2023,FALSE
23,REGIONAL CORDOBA,9523,"CENTRO DE COMERCIO, INDUSTRIA Y TURISMO DE CORDOBA",12877843,2024-01-22,2025-04-21,233101,1,SISTEMAS.,TECNICO,PRESENCIAL,27,0,202402,0,455,15,1,2024,FALSE
25,REGIONAL CUNDINAMARCA,9509,CENTRO DE DESARROLLO AGROINDUSTRIAL Y EMPRESARIAL,12916435,2024-02-16,2024-03-20,63730739,2,"BIOSEGURIDAD APLICADA A LA COSMETICA ORNAMENTAL, FACIAL Y CORPORAL",CURSO ESPECIAL,VIRTUAL,80,0,202402,0,33,1.1,2,2024,FALSE
63,REGIONAL QUINDIO,9538,CENTRO DE COMERCIO Y TURISMO,12929341,2024-02-27,2024-03-29,12230001,1,HERRAMIENTAS PARA LA GESTION DEL TALENTO HUMANO,CURSO ESPECIAL,VIRTUAL,80,0,202402,0,31,1,2,2024,FALSE
25,REGIONAL CUNDINAMARCA,9512,CENTRO DE BIOTECNOLOGIA AGROPECUARIA,12909723,2024-02-08,2024-03-06,22810741,2,USO DE EXCEL Y ACCESS PARA EL DESARROLLO DE APLICACIONES ADMINISTRATIVAS EMPRESARIALES,CURSO ESPECIAL,VIRTUAL,80,11,202402,0.1375,27,0.9,2,2024,TRUE
11,REGIONAL DISTRITO CAPITAL,9209,CENTRO DE TECNOLOGIAS PARA LA CONSTRUCCION Y LA MADERA,12913517,2024-02-15,2024-04-18,93310002,1,MAQUINADO DE PIEZAS DE MADERA Y TABLEROS AGLOMERADOS,CURSO ESPECIAL,PRESENCIAL,20,0,202402,0,63,2.1,2,2024,FALSE
54,REGIONAL NORTE DE SANTANDER,9537,"CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",12687596,2022-12-12,2024-12-12,228101,102,PRODUCCION DE MULTIMEDIA,TECNOLOGO,PRESENCIAL,27,0,202402,0,731,24,12,2022,FALSE
11,REGIONAL DISTRITO CAPITAL,9211,CENTRO DE GESTION INDUSTRIAL,12825088,2023-10-02,2025-12-31,921226,2,PROCESOS DE LA INDUSTRIA QUIMICA,TECNOLOGO,PRESENCIAL,31,5,202402,0.16129032258064516,821,27,10,2023,TRUE
54,REGIONAL NORTE DE SANTANDER,9119,CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO,12910571,2024-02-10,2024-03-30,22670003,1,AUDITAR SISTEMAS INTEGRADOS DE GESTION,CURSO ESPECIAL,PRESENCIAL,30,0,202402,0,49,1.6,2,2024,FALSE
8,REGIONAL ATLANTICO,9208,CENTRO INDUSTRIAL Y DE AVIACION,12717316,2023-02-21,2024-12-16,836137,1,MANTENIMIENTO Y REPARACION DE EDIFICACIONES.,TECNICO,PRESENCIAL,21,0,202402,0,664,21.8,2,2023,FALSE
73,REGIONAL TOLIMA,9123,CENTRO AGROPECUARIO LA GRANJA,12694724,2023-01-23,2024-11-30,936161,1,AGROINDUSTRIA ALIMENTARIA,TECNICO,PRESENCIAL,10,0,202402,0,677,22.3,1,2023,FALSE
11,REGIONAL DISTRITO CAPITAL,9405,CENTRO DE SERVICIOS FINANCIEROS,12913281,2024-02-16,2024-02-24,41311578,1,FORTALECIMIENTO DE LAS COMPETENCIAS BLANDAS PARA LA VIDA Y LA PRODUCTIVIDAD,CURSO ESPECIAL,PRESENCIAL,23,0,202402,0,8,0.3,2,2024,FALSE
11,REGIONAL DISTRITO CAPITAL,9405,CENTRO DE SERVICIOS FINANCIEROS,12711652,2023-03-01,2024-02-29,632223,2,OPERACIONES COMERCIALES EN RETAIL,TECNICO,PRESENCIAL,19,0,202402,0,365,12,3,2023,FALSE
20,REGIONAL CESAR,9114,CENTRO BIOTECNOLOGICO DEL CARIBE,12813388,2023-08-04,2024-10-03,936181,1,PROCESAMIENTO DE LACTEOS,TECNICO,PRESENCIAL,19,0,202402,0,426,14,8,2023,FALSE
8,REGIONAL ATLANTICO,9207,CENTRO NACIONAL COLOMBO ALEMAN,12918459,2024-02-19,2024-03-21,21710107,1,ANALITICA DE DATOS PARA PROCESOS LOGISTICOS,CURSO ESPECIAL,VIRTUAL,80,2,202402,0.025,31,1,2,2024,TRUE
8,REGIONAL ATLANTICO,9103,CENTRO PARA EL DESARROLLO AGROECOLOGICO Y AGROINDUSTRIAL,12615314,2022-10-06,2025-01-05,921700,2,CONTROL DE CALIDAD EN LA INDUSTRIA DE ALIMENTOS,TECNOLOGO,PRESENCIAL,28,0,202402,0,822,27,10,2022,FALSE
5,REGIONAL ANTIOQUIA,9504,"COMPLEJO TECNOLOGICO AGROINDUSTRIAL, PECUARIO Y TURISTICO",12528958,2022-04-04,2024-04-04,525203,100,ENTRENAMIENTO DEPORTIVO,TECNOLOGO,PRESENCIAL,12,1,202402,0.08333333333333333,731,24,4,2022,TRUE
47,REGIONAL MAGDALENA,9118,CENTRO ACUICOLA Y AGROINDUSTRIAL DE GAIRA,12773571,2023-07-10,2025-07-09,921318,1,CONTROL DE CALIDAD DE ALIMENTOS,TECNOLOGO,PRESENCIAL,25,2,202402,0.08,730,24,7,2023,TRUE
63,REGIONAL QUINDIO,9120,CENTRO AGROINDUSTRIAL,12907551,2024-02-06,2024-03-04,92320029,1,ADITIVOS: ANALISIS Y CONTROL DE CALIDAD EN LA INDUSTRIA ALIMENTARIA,CURSO ESPECIAL,VIRTUAL,80,4,202402,0.05,27,0.9,2,2024,TRUE
8,REGIONAL ATLANTICO,9302,CENTRO DE COMERCIO Y SERVICIOS,12905293,2024-02-01,2024-03-05,51240087,1,ENGLISH DOES WORK - LEVEL 1,CURSO ESPECIAL,VIRTUAL,80,6,202402,0.075,33,1.1,2,2024,TRUE
23,REGIONAL CORDOBA,9115,CENTRO AGROPECUARIO Y DE BIOTECNOLOGIA EL PORVENIR,12917419,2024-02-21,2024-03-19,72310027,2,ALIMENTACION BOVINA,CURSO ESPECIAL,VIRTUAL,80,2,202402,0.025,27,0.9,2,2024,TRUE
76,REGIONAL VALLE,9125,CENTRO LATINOAMERICANO DE ESPECIES MENORES,12692913,2023-02-01,2024-12-16,633100,1,OPERACION TURISTICA LOCAL,TECNICO,PRESENCIAL,25,0,202402,0,684,22.5,2,2023,FALSE
11,REGIONAL DISTRITO CAPITAL,9406,"CENTRO NACIONAL DE HOTELERIA, TURISMO Y ALIMENTOS",12801088,2023-07-10,2024-07-09,635100,1,"DESPOSTE, PORCIONADO Y EXHIBICION DE CARNES",TECNICO,PRESENCIAL,28,0,202402,0,365,12,7,2023,FALSE
76,REGIONAL VALLE,9125,CENTRO LATINOAMERICANO DE ESPECIES MENORES,12693249,2023-02-01,2024-12-16,733410,101,PRODUCCION AGROPECUARIA,TECNICO,PRESENCIAL,25,0,202402,0,684,22.5,2,2023,FALSE
19,REGIONAL CAUCA,9307,CENTRO DE COMERCIO Y SERVICIOS,12721690,2023-03-27,2025-06-26,124100,1,DESARROLLO PUBLICITARIO,TECNOLOGO,VIRTUAL,19,0,202402,0,822,27,3,2023,FALSE
5,REGIONAL ANTIOQUIA,9301,CENTRO DE COMERCIO,12691324,2022-12-12,2025-03-11,122901,1,GESTION DOCUMENTAL .,TECNOLOGO,PRESENCIAL,23,1,202402,0.043478260869565216,820,27,12,2022,TRUE
8,REGIONAL ATLANTICO,9207,CENTRO NACIONAL COLOMBO ALEMAN,12910446,2024-02-07,2024-04-11,94150087,1,SIMULACION CON REALIDAD AUMENTADA DEL PROCESO DE SOLDADURA POR ARCO CON ELECTRODO DE TUNGSTENO Y PROTECCION GASEOSA (GAS TUNGSTEN ARC WELDING - GTAW),CURSO ESPECIAL,PRESENCIAL,21,0,202402,0,64,2.1,2,2024,FALSE
11,REGIONAL DISTRITO CAPITAL,9217,CENTRO PARA LA INDUSTRIA DE LA COMUNICACION GRAFICA,12886319,2023-11-20,2026-02-19,513601,3,ANIMACION DIGITAL,TECNOLOGO,VIRTUAL,47,1,202402,0.02127659574468085,822,27,11,2023,TRUE
5,REGIONAL ANTIOQUIA,9402,CENTRO DE SERVICIOS Y GESTION EMPRESARIAL,12708026,2023-02-24,2024-12-13,524704,1,INTEGRACION DE CONTENIDOS DIGITALES.,TECNICO,PRESENCIAL,32,0,202402,0,658,21.6,2,2023,FALSE
11,REGIONAL DISTRITO CAPITAL,9404,CENTRO DE GESTION ADMINISTRATIVA,12879592,2023-11-20,2026-02-19,723179,1,GESTION AGROEMPRESARIAL,TECNOLOGO,VIRTUAL,34,0,202402,0,822,27,11,2023,FALSE
73,REGIONAL TOLIMA,9123,CENTRO AGROPECUARIO LA GRANJA,12909778,2024-02-09,2024-03-13,12350003,1,ELABORACION DEL PRESUPUESTO PARA EL MANEJO DE LAS FINANZAS PERSONALES.,CURSO ESPECIAL,VIRTUAL,80,1,202402,0.0125,33,1.1,2,2024,TRUE
8,REGIONAL ATLANTICO,9208,CENTRO INDUSTRIAL Y DE AVIACION,12502036,2022-04-18,2024-03-17,837400,1,MANTENIMIENTO DE AVIONES,TECNICO,PRESENCIAL,20,0,202402,0,699,23,4,2022,FALSE
5,REGIONAL ANTIOQUIA,9402,CENTRO DE SERVICIOS Y GESTION EMPRESARIAL,12821619,2023-10-02,2024-12-31,822200,2,"CONTROL DE MOVILIDAD, TRANSPORTE Y SEGURIDAD VIAL",TECNICO,PRESENCIAL,22,0,202402,0,456,15,10,2023,FALSE
11,REGIONAL DISTRITO CAPITAL,9214,CENTRO METALMECANICO,12655374,2022-10-06,2025-01-06,821100,1,PRODUCCION DE COMPONENTES MECANICOS CON MAQUINAS DE CONTROL NUMERICO COMPUTARIZADO,TECNOLOGO,PRESENCIAL,12,0,202402,0,823,27.1,10,2022,FALSE
27,REGIONAL CHOCO,9522,"CENTRO DE RECURSOS NATURALES, INDUSTRIA Y BIODIVERSIDAD",12770566,2023-07-10,2024-10-09,631101,2,ASESORIA COMERCIAL,TECNICO,PRESENCIAL,28,0,202402,0,457,15,7,2023,FALSE
5,REGIONAL ANTIOQUIA,9127,CENTRO DE FORMACION MINERO AMBIENTAL,12914245,2024-02-14,2024-03-18,51240096,1,ENGLISH DOES WORK - LEVEL 10,CURSO ESPECIAL,VIRTUAL,80,2,202402,0.025,33,1.1,2,2024,TRUE
86,REGIONAL PUTUMAYO,9518,CENTRO AGROFORESTAL Y ACUICOLA ARAPAIMA,12910930,2024-02-12,2024-02-29,41710000,1,DEFINICION DE ESTRATEGIAS PARA DESARROLLO TURISTICO LOCAL.,CURSO ESPECIAL,PRESENCIAL,30,0,202402,0,17,0.6,2,2024,FALSE
5,REGIONAL ANTIOQUIA,9401,CENTRO DE SERVICIOS DE SALUD,12711577,2023-04-17,2024-10-16,134507,2,APOYO ADMINISTRATIVO EN SALUD.,TECNICO,PRESENCIAL,35,0,202402,0,548,18,4,2023,FALSE
5,REGIONAL ANTIOQUIA,9549,"COMPLEJO TECNOLOGICO, TURISTICO Y AGROINDUSTRIAL DEL OCCIDENTE ANTIOQUEÑO",12920316,2024-02-22,2024-02-23,62130004,2,MANIPULACION HIGIENICA DE ALIMENTOS.,CURSO ESPECIAL,PRESENCIAL,21,0,202402,0,1,0,2,2024,FALSE
25,REGIONAL CUNDINAMARCA,9513,CENTRO DE DESARROLLO AGROEMPRESARIAL,12669322,2023-01-23,2024-05-22,224315,1,MANTENIMIENTO DE AUTOMATISMOS INDUSTRIALES..,TECNICO,PRESENCIAL,28,0,202402,0,485,16,1,2023,FALSE
11,REGIONAL DISTRITO CAPITAL,9211,CENTRO DE GESTION INDUSTRIAL,12504058,2022-04-18,2024-04-17,922717,1,GESTION DE RECURSOS EN PLANTAS DE PRODUCCION,TECNOLOGO,PRESENCIAL,22,0,202402,0,730,24,4,2022,FALSE
11,REGIONAL DISTRITO CAPITAL,9405,CENTRO DE SERVICIOS FINANCIEROS,12691379,2022-12-12,2024-06-11,621201,102,GESTION EMPRESARIAL,TECNOLOGO,PRESENCIAL,25,0,202402,0,547,18,12,2022,FALSE
54,REGIONAL NORTE DE SANTANDER,9119,CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO,12825962,2023-10-02,2025-12-31,228118,1,ANALISIS Y DESARROLLO DE SOFTWARE.,TECNOLOGO,PRESENCIAL,26,0,202402,0,821,27,10,2023,FALSE
17,REGIONAL CALDAS,9306,CENTRO DE COMERCIO Y SERVICIOS,12834420,2023-09-11,2025-12-10,217320,1,DESARROLLO MULTIMEDIA Y WEB,TECNOLOGO,VIRTUAL,37,0,202402,0,821,27,9,2023,FALSE
86,REGIONAL PUTUMAYO,9518,CENTRO AGROFORESTAL Y ACUICOLA ARAPAIMA,12912375,2024-02-19,2024-03-05,13410017,1,COMPORTAMIENTO EMPRENDEDOR,CURSO ESPECIAL,PRESENCIAL,15,0,202402,0,15,0.5,2,2024,FALSE
76,REGIONAL VALLE,9311,CENTRO DE GESTION TECNOLOGICA DE SERVICIOS,12700336,2023-02-20,2024-11-30,664212,1,EJECUCION DE PROGRAMAS DEPORTIVOS.,TECNICO,PRESENCIAL,34,0,202402,0,649,21.3,2,2023,FALSE
5,REGIONAL ANTIOQUIA,9204,CENTRO DE TECNOLOGIA DE LA MANUFACTURA AVANZADA.,12503055,2022-04-18,2024-04-17,223309,100,AUTOMATIZACION INDUSTRIAL,TECNOLOGO,PRESENCIAL,9,0,202402,0,730,24,4,2022,FALSE
88,REGIONAL SAN ANDRES,9539,CENTRO DE FORMACION TURISTICA GENTE DE MAR Y DE SERVICIOS,12927746,2024-02-27,2024-03-29,51240087,1,ENGLISH DOES WORK - LEVEL 1,CURSO ESPECIAL,VIRTUAL,80,0,202402,0,31,1,2,2024,FALSE
25,REGIONAL CUNDINAMARCA,9513,CENTRO DE DESARROLLO AGROEMPRESARIAL,12728523,2023-03-15,2024-11-30,134200,2,RECURSOS HUMANOS .,TECNICO,PRESENCIAL,37,0,202402,0,626,20.6,3,2023,FALSE
81,REGIONAL ARAUCA,9530,CENTRO DE GESTION Y DESARROLLO AGROINDUSTRIAL DE ARAUCA,12915877,2024-02-15,2024-02-28,21730067,1,"INFORMATICA: MICROSOFT WORD, EXCEL E INTERNET",CURSO ESPECIAL,PRESENCIAL,25,0,202402,0,13,0.4,2,2024,FALSE
11,REGIONAL DISTRITO CAPITAL,9214,CENTRO METALMECANICO,12877487,2024-01-22,2026-01-21,223217,100,DISEÑO E INTEGRACION DE AUTOMATISMOS MECATRONICOS,TECNOLOGO,PRESENCIAL,28,0,202402,0,730,24,1,2024,FALSE
20,REGIONAL CESAR,9114,CENTRO BIOTECNOLOGICO DEL CARIBE,12669974,2023-01-23,2024-01-22,836114,1,CONSTRUCCION DE EDIFICACIONES,TECNICO,PRESENCIAL,28,1,202402,0.03571428571428571,364,12,1,2023,TRUE
18,REGIONAL CAQUETA,9516,CENTRO TECNOLOGICO DE LA AMAZONIA,12697009,2023-02-06,2024-12-16,733193,1,SISTEMAS AGROPECUARIOS ECOLOGICOS.,TECNICO,PRESENCIAL,24,0,202402,0,679,22.3,2,2023,FALSE
76,REGIONAL VALLE,9544,CENTRO DE BIOTECNOLOGIA INDUSTRIAL,12834399,2023-09-11,2025-12-10,121524,1,GESTION INTEGRAL DEL TRANSPORTE,TECNOLOGO,VIRTUAL,41,0,202402,0,821,27,9,2023,FALSE
18,REGIONAL CAQUETA,9516,CENTRO TECNOLOGICO DE LA AMAZONIA,12711163,2023-04-17,2025-04-16,112005,101,GESTION DEL TALENTO HUMANO,TECNOLOGO,PRESENCIAL,27,0,202402,0,730,24,4,2023,FALSE
25,REGIONAL CUNDINAMARCA,9510,CENTRO AGROECOLOGICO Y EMPRESARIAL,12834527,2023-09-11,2025-12-10,821207,1,GESTION EFICIENTE DE LA ENERGIA,TECNOLOGO,VIRTUAL,47,1,202402,0.02127659574468085,821,27,9,2023,TRUE
8,REGIONAL ATLANTICO,9103,CENTRO PARA EL DESARROLLO AGROECOLOGICO Y AGROINDUSTRIAL,12927152,2024-02-26,2024-03-28,51240091,1,ENGLISH DOES WORK - LEVEL 5,CURSO ESPECIAL,VIRTUAL,80,0,202402,0,31,1,2,2024,FALSE
73,REGIONAL TOLIMA,9310,CENTRO DE COMERCIO Y SERVICIOS,12903945,2024-02-06,2024-02-29,63340062,1,APLICACION DE BUENAS PRACTICAS EN ESTABLECIMIENTOS DE ALOJAMIENTO Y HOSPEDAJE,CURSO ESPECIAL,PRESENCIAL,30,0,202402,0,23,0.8,2,2024,FALSE
76,REGIONAL VALLE,9125,CENTRO LATINOAMERICANO DE ESPECIES MENORES,12905516,2024-02-05,2025-11-30,733410,101,PRODUCCION AGROPECUARIA,TECNICO,PRESENCIAL,32,0,202402,0,664,21.8,2,2024,FALSE
11,REGIONAL DISTRITO CAPITAL,9403,CENTRO DE FORMACION DE TALENTO HUMANO EN SALUD,12671431,2023-01-23,2024-07-22,331505,2,SERVICIOS FARMACEUTICOS,TECNICO,PRESENCIAL,19,1,202402,0.05263157894736842,546,18,1,2023,TRUE
68,REGIONAL SANTANDER,9545,CENTRO AGROEMPRESARIAL Y TURISTICO DE LOS ANDES,12874366,2024-01-22,2025-04-21,637200,1,.ATENCION INTEGRAL A LA PRIMERA INFANCIA,TECNICO,PRESENCIAL,20,0,202402,0,455,15,1,2024,FALSE
8,REGIONAL ATLANTICO,9207,CENTRO NACIONAL COLOMBO ALEMAN,12906960,2024-02-06,2024-03-04,21450171,1,VARIABLES Y ESTRUCTURAS DE CONTROL EN LA PROGRAMACION ORIENTADA A OBJETOS: JAVA,CURSO ESPECIAL,VIRTUAL,80,4,202402,0.05,27,0.9,2,2024,TRUE
47,REGIONAL MAGDALENA,9118,CENTRO ACUICOLA Y AGROINDUSTRIAL DE GAIRA,12926015,2024-02-24,2024-02-29,12260001,2,COMUNICACION ASERTIVA Y EFECTIVA EN EQUIPOS DE TRABAJO,CURSO ESPECIAL,PRESENCIAL,29,0,202402,0,5,0.2,2,2024,FALSE
76,REGIONAL VALLE,9124,CENTRO AGROPECUARIO DE BUGA,12913026,2024-02-16,2024-04-12,12210521,2,ELABORACION DE DOCUMENTOS ORGANIZACIONALES,CURSO ESPECIAL,PRESENCIAL,20,0,202402,0,56,1.8,2,2024,FALSE
54,REGIONAL NORTE DE SANTANDER,9119,CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO,12704893,2023-03-21,2024-12-16,733193,1,SISTEMAS AGROPECUARIOS ECOLOGICOS.,TECNICO,PRESENCIAL,26,1,202402,0.038461538461538464,636,20.9,3,2023,TRUE
73,REGIONAL TOLIMA,9226,CENTRO DE INDUSTRIA Y CONSTRUCCION,12627029,2022-09-05,2024-12-04,228118,1,ANALISIS Y DESARROLLO DE SOFTWARE.,TECNOLOGO,VIRTUAL,27,0,202402,0,821,27,9,2022,FALSE
11,REGIONAL DISTRITO CAPITAL,9404,CENTRO DE GESTION ADMINISTRATIVA,12712712,2023-04-17,2025-04-16,112005,101,GESTION DEL TALENTO HUMANO,TECNOLOGO,PRESENCIAL,21,1,202402,0.047619047619047616,730,24,4,2023,TRUE
25,REGIONAL CUNDINAMARCA,9512,CENTRO DE BIOTECNOLOGIA AGROPECUARIA,12913969,2024-02-14,2024-02-19,31510054,2,ADMINISTRACION DE INMUNOBIOLOGICOS EN EL MARCO DEL PROGRAMA AMPLIADO DE INMUNIZACION,CURSO ESPECIAL,PRESENCIAL,30,0,202402,0,5,0.2,2,2024,FALSE
11,REGIONAL DISTRITO CAPITAL,9404,CENTRO DE GESTION ADMINISTRATIVA,12712710,2023-04-17,2025-04-16,112005,101,GESTION DEL TALENTO HUMANO,TECNOLOGO,PRESENCIAL,25,0,202402,0,730,24,4,2023,FALSE
66,REGIONAL RISARALDA,9223,CENTRO DE DISEÑO E INNOVACION TECNOLOGICA INDUSTRIAL,12914856,2024-02-19,2024-03-25,51240078,1,INGLES BASICO - NIVEL 1,CURSO ESPECIAL,PRESENCIAL,19,0,202402,0,35,1.2,2,2024,FALSE
68,REGIONAL SANTANDER,9225,CENTRO INDUSTRIAL DEL DISEÑO Y LA MANUFACTURA,12905844,2024-02-12,2025-12-11,924100,1,- IMPRESION DIGITAL,TECNICO,PRESENCIAL,35,0,202402,0,668,22,2,2024,FALSE
5,REGIONAL ANTIOQUIA,9504,"COMPLEJO TECNOLOGICO AGROINDUSTRIAL, PECUARIO Y TURISTICO",12673199,2023-01-23,2025-04-22,821202,2,SUPERVISION DE REDES DE DISTRIBUCION DE ENERGIA ELECTRICA,TECNOLOGO,PRESENCIAL,26,2,202402,0.07692307692307693,820,27,1,2023,TRUE
86,REGIONAL PUTUMAYO,9518,CENTRO AGROFORESTAL Y ACUICOLA ARAPAIMA,12912606,2024-02-16,2024-03-05,41311379,1,DESARROLLO DE ESTRATEGIAS PEDAGOGICAS PARA EL APRENDIZAJE SIGNIFICATIVO Y DESARROLLADOR,CURSO ESPECIAL,PRESENCIAL,35,0,202402,0,18,0.6,2,2024,FALSE
11,REGIONAL DISTRITO CAPITAL,9404,CENTRO DE GESTION ADMINISTRATIVA,12585666,2022-07-18,2024-10-17,122901,1,GESTION DOCUMENTAL .,TECNOLOGO,PRESENCIAL,17,0,202402,0,822,27,7,2022,FALSE
81,REGIONAL ARAUCA,9530,CENTRO DE GESTION Y DESARROLLO AGROINDUSTRIAL DE ARAUCA,12874404,2024-01-22,2024-11-21,637700,1,CUIDADO ESTETICO DE MANOS Y PIES..,OPERARIO,PRESENCIAL,23,0,202402,0,304,10,1,2024,FALSE
11,REGIONAL DISTRITO CAPITAL,9405,CENTRO DE SERVICIOS FINANCIEROS,12702929,2023-02-16,2024-12-16,133303,1,SERVICIOS COMERCIALES Y FINANCIEROS,TECNICO,PRESENCIAL,34,0,202402,0,669,22,2,2023,FALSE
5,REGIONAL ANTIOQUIA,9101,CENTRO DE LOS RECURSOS NATURALES RENOVABLES - LA SALADA,12718752,2023-03-03,2024-12-16,222239,1,CONSERVACION DE RECURSOS NATURALES,TECNICO,PRESENCIAL,32,0,202402,0,654,21.5,3,2023,FALSE
19,REGIONAL CAUCA,9307,CENTRO DE COMERCIO Y SERVICIOS,12913417,2024-02-13,2024-06-10,83930184,1,"APLICACION DE LA ELECTRONICA EN PROYECTOS DE CIENCIA, TECNOLOGIA E INNOVACION CON ENFOQUE RURAL",CURSO ESPECIAL,PRESENCIAL,20,0,202402,0,118,3.9,2,2024,FALSE
86,REGIONAL PUTUMAYO,9518,CENTRO AGROFORESTAL Y ACUICOLA ARAPAIMA,12619841,2022-10-06,2024-01-05,133100,2,CONTABILIZACION DE OPERACIONES COMERCIALES Y FINANCIERAS.,TECNICO,PRESENCIAL,7,0,202402,0,456,15,10,2022,FALSE
11,REGIONAL DISTRITO CAPITAL,9404,CENTRO DE GESTION ADMINISTRATIVA,12874054,2024-01-22,2026-04-21,521200,1,GESTION BIBLIOTECARIA .,TECNOLOGO,PRESENCIAL,11,3,202402,0.2727272727272727,820,27,1,2024,TRUE
11,REGIONAL DISTRITO CAPITAL,9303,"CENTRO DE GESTION DE MERCADOS, LOGISTICA Y TECNOLOGIAS DE LA INFORMACION",12921823,2024-02-27,2024-03-29,21710107,1,ANALITICA DE DATOS PARA PROCESOS LOGISTICOS,CURSO ESPECIAL,VIRTUAL,80,1,202402,0.0125,31,1,2,2024,TRUE
11,REGIONAL DISTRITO CAPITAL,9405,CENTRO DE SERVICIOS FINANCIEROS,12691386,2022-12-12,2024-06-11,621201,102,GESTION EMPRESARIAL,TECNOLOGO,PRESENCIAL,18,0,202402,0,547,18,12,2022,FALSE
85,REGIONAL CASANARE,9519,CENTRO AGROINDUSTRIAL Y FORTALECIMIENTO EMPRESARIAL DE CASANARE,12685129,2023-02-01,2024-12-16,832202,2,INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES,TECNICO,PRESENCIAL,27,0,202402,0,684,22.5,2,2023,FALSE
54,REGIONAL NORTE DE SANTANDER,9119,CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO,12713313,2023-04-17,2024-08-16,637200,1,.ATENCION INTEGRAL A LA PRIMERA INFANCIA,TECNICO,PRESENCIAL,17,0,202402,0,487,16,4,2023,FALSE
13,REGIONAL BOLIVAR,9104,CENTRO AGROEMPRESARIAL Y MINERO,12863916,2023-10-19,2025-01-18,733410,101,PRODUCCION AGROPECUARIA,TECNICO,PRESENCIAL,25,0,202402,0,457,15,10,2023,FALSE
17,REGIONAL CALDAS,9220,CENTRO DE PROCESOS INDUSTRIALES Y CONSTRUCCION,12556208,2022-07-18,2024-07-17,122128,1,"GESTION INTEGRADA DE LA CALIDAD, MEDIO AMBIENTE, SEGURIDAD Y SALUD OCUPACIONAL",TECNOLOGO,PRESENCIAL,20,0,202402,0,730,24,7,2022,FALSE
66,REGIONAL RISARALDA,9308,CENTRO DE COMERCIO Y SERVICIOS,12899991,2023-12-13,2025-12-12,122115,100,GESTION ADMINISTRATIVA,TECNOLOGO,PRESENCIAL,39,2,202402,0.05128205128205128,730,24,12,2023,TRUE
5,REGIONAL ANTIOQUIA,9504,"COMPLEJO TECNOLOGICO AGROINDUSTRIAL, PECUARIO Y TURISTICO",12877776,2024-01-22,2026-04-21,121523,2,COORDINACION DE PROCESOS LOGISTICOS,TECNOLOGO,PRESENCIAL,27,0,202402,0,820,27,1,2024,FALSE
19,REGIONAL CAUCA,9221,CENTRO DE TELEINFORMATICA Y PRODUCCION INDUSTRIAL,12702217,2023-02-20,2024-12-13,664209,1,EJECUCION DE EVENTOS DEPORTIVOS Y RECREATIVOS,TECNICO,PRESENCIAL,29,0,202402,0,662,21.8,2,2023,FALSE
